1	3	0.8286	123.8954	37.6	2022	1	15	0	12	30
1	19	28.2915	241.1355	42.2	2022	1	15	0	13	0
1	13	18.1743	269.8094	41	2022	1	15	0	13	0
1	7	21.3817	171.7038	41.5	2022	1	15	0	13	0
1	22	12.376	102.4133	31.8	2022	1	15	0	13	0
1	8	10.2743	64.1933	38.6	2022	1	15	0	13	0
1	3	0.988	123.7576	34.6	2022	1	15	0	13	0
1	19	28.4907	241.2754	42.9	2022	1	15	0	13	30
1	13	18.0567	269.6113	41.1	2022	1	15	0	13	30
1	7	21.1504	171.6968	39.2	2022	1	15	0	13	30
1	22	12.5142	102.2396	37.4	2022	1	15	0	13	30
1	8	10.0946	64.2863	33.7	2022	1	15	0	13	30
1	19	28.6899	241.4158	43	2022	1	15	0	14	0
1	13	17.9385	269.4138	38.9	2022	1	15	0	14	0
1	7	20.9194	171.6896	42.8	2022	1	15	0	14	0
1	22	12.6521	102.0654	39.4	2022	1	15	0	14	0
1	8	9.9151	64.3797	35.5	2022	1	15	0	14	0
1	3	1.3072	123.4817	34.6	2022	1	15	0	14	0
1	19	28.8892	241.5567	43.2	2022	1	15	0	14	30
1	13	17.8196	269.2168	39.7	2022	1	15	0	14	30
1	7	20.6886	171.6823	44.5	2022	1	15	0	14	30
1	22	12.7896	101.8907	39.1	2022	1	15	0	14	30
1	8	9.7359	64.4733	39.2	2022	1	15	0	14	30
1	3	1.4671	123.3435	38.6	2022	1	15	0	14	30
1	19	29.0886	241.698	44.6	2022	1	15	0	15	0
1	13	17.7001	269.0205	38.7	2022	1	15	0	15	0
1	7	20.4581	171.6749	40.4	2022	1	15	0	15	0
1	22	12.9268	101.7156	36.9	2022	1	15	0	15	0
1	8	9.5569	64.5673	38.1	2022	1	15	0	15	0
1	3	1.6271	123.2052	39.6	2022	1	15	0	15	0
1	19	29.288	241.8397	43.2	2022	1	15	0	15	30
1	13	17.58	268.8247	40.2	2022	1	15	0	15	30
1	7	20.2278	171.6673	41.7	2022	1	15	0	15	30
1	22	13.0637	101.54	31.3	2022	1	15	0	15	30
1	8	9.3781	64.6616	34.7	2022	1	15	0	15	30
1	3	1.7873	123.0668	36	2022	1	15	0	15	30
1	19	29.4876	241.9819	44.1	2022	1	15	0	16	0
1	13	17.4592	268.6296	41.5	2022	1	15	0	16	0
1	7	19.9978	171.6596	43.4	2022	1	15	0	16	0
1	22	13.2002	101.3639	33.6	2022	1	15	0	16	0
1	8	9.1995	64.7561	32.8	2022	1	15	0	16	0
1	3	1.9476	122.9283	25.3	2022	1	15	0	16	0
1	19	29.6871	242.1246	43.9	2022	1	15	0	16	30
1	13	17.3379	268.435	41.1	2022	1	15	0	16	30
1	7	19.7681	171.6518	41.7	2022	1	15	0	16	30
1	22	13.3364	101.1874	37.3	2022	1	15	0	16	30
1	8	9.0211	64.851	39.6	2022	1	15	0	16	30
